Client Name,Total Assistance,Total Investment,Investment Gain,Investment Grade,Condition,Estimated Jobs,Country,SME,Ownership,Status,Constituency,Sector,Business Plan Grade,Average Grade,Jobs Created
Acorn IT Solutions Ltd,4790,11975,7185.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,INFORMATION AND COMMUNICATION,False,True,False
Acorn IT Solutions Ltd,22700,247000,224300.0,0.9080971659919028,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,INFORMATION AND COMMUNICATION,True,True,True
Acorn IT Solutions Ltd,3822,7800,3978.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,INFORMATION AND COMMUNICATION,False,False,False
Acoustic Fire Seal Ltd,27000,27000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,False,False,False
Acres Consultancy Services Ltd,13000,13000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,WEST TYRONE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
ACT,4392,11851,7459.0,0.6293983630073412,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,True,False
Angoka,4150,8300,4150.0,0.5,Developing Innovation & Technology  ,0,Great Britain,SME,External,Existing,BELFAST EAST,INFORMATION AND COMMUNICATION,False,False,False
Action Renewables,4365,8730,4365.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Action Renewables,21000,141683,120683.0,0.8517817945695673,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",True,True,True
Action Renewables,14735,42088,27353.0,0.6499002090857251,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,False
Action Renewables,22000,22000,0.0,0,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Action Renewables,17668,44170,26502.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,False
ActPsych Marketing Limited,15000,15000,0.0,0,Other,0,Northern Ireland,SME,Local,Local,BELFAST EAST,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Adair Arms Hotel,5510,35011,29501.0,0.8426208905772472,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,True,True,False
Adair Arms Hotel,3940,10194,6254.0,0.6134981361585246,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,False,True,False
AddMineral Systems Ltd,2250,4500,2250.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
AddMineral Systems Ltd,3495,6990,3495.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
Adele's Sandwich Bar,3000,3000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NORTH DOWN,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,False,False,False
Adgey Awnings and Shutters Ltd,20800,171500,150700.0,0.8787172011661808,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,LAGAN VALLEY,CONSTRUCTION,True,True,True
Adoreboard Limited ,45000,162000,117000.0,0.7222222222222222,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Adoreboard Limited ,47778,115660,67882.0,0.5869099083520664,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Adoreboard Limited ,44946.73,149687.3,104740.56999999998,0.6997291687404341,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Adoreboard Limited ,10000,25426,15426.0,0.60670180130575,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Adoreboard Limited ,49535,119386,69851.0,0.5850853533915199,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST WEST,INFORMATION AND COMMUNICATION,False,True,False
Adoreboard Limited ,45000,585000,540000.0,0.9230769230769231,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,BELFAST WEST,INFORMATION AND COMMUNICATION,True,True,True
Adoreboard Limited ,10000,26500,16500.0,0.6226415094339622,Other,0,Northern Ireland,SME,Local,Local,BELFAST WEST,INFORMATION AND COMMUNICATION,False,True,False
Adoreboard Limited ,95000,190000,95000.0,0.5,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST WEST,INFORMATION AND COMMUNICATION,False,False,False
Adoreboard Limited ,45000,95000,50000.0,0.5263157894736843,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Adria 2 Limited,31145,62290,31145.0,0.5,Investing in R&D,0,Great Britain,SME,External,Existing,WEST TYRONE,MANUFACTURING,False,False,False
Adria 2 Limited,905945,2320952,1415007.0,0.6096666367938673,Investing in R&D,0,Great Britain,SME,External,Existing,WEST TYRONE,MANUFACTURING,False,True,False
Jenkip Ltd ,6332,12664,6332.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING,False,False,False
Adrian Margey Arts,4800,6000,1200.0,0.19999999999999996,Covid Support,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,"ARTS, ENTERTAINMENT AND RECREATION",False,False,False
Ad-vance Engineering,6860,14000,7140.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,MANUFACTURING,False,False,False
Ad-vance Engineering,30000,420000,390000.0,0.9285714285714286,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,LAGAN VALLEY,MANUFACTURING,True,True,True
Ad-Vance Engineering,16500,87000,70500.0,0.8103448275862069,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,LAGAN VALLEY,MANUFACTURING,False,True,True
Advance Engineering Group Limited,41730,139101,97371.0,0.7000021567062782,Developing Skills,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,MANUFACTURING,False,True,False
Advance Engineering Group Limited,21780,64245,42465.0,0.6609852906841,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,MANUFACTURING,False,True,False
Advance Engineering Group Limited,132000,1455815,1323815.0,0.9093291386611623,Creating Jobs / Capital Investment / Business Development,39,Northern Ireland,SME,Local,Local,NORTH ANTRIM,MANUFACTURING,True,True,True
Advance Machinery Installation Ltd,1495,2990,1495.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,OTHER SERVICE ACTIVITIES,False,False,False
Advance Machinery Installation Ltd,35000,488000,453000.0,0.9282786885245902,Creating Jobs / Capital Investment / Business Development,7,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,OTHER SERVICE ACTIVITIES,True,True,True
Advance Regulatory Consulting Limited,38730,129100,90370.0,0.7,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,MID ULSTER,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,True
Advance Regulatory Consulting Limited,5498,10995,5497.0,0.4999545247839927,Developing Skills,0,Northern Ireland,SME,Local,Local,MID ULSTER,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Name cannot be released,10000,10000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,UNKNOWN,False,False,False
Advance Regulatory Consulting Limited,88000,742500,654500.0,0.8814814814814815,Creating Jobs / Capital Investment / Business Development,11,Northern Ireland,SME,Local,Local,MID ULSTER,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",True,True,True
Advance Regulatory Consulting Limited,12595,35986,23391.0,0.6500027788584449,Developing Skills,0,Northern Ireland,SME,Local,Local,MID ULSTER,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,False
Advance Regulatory Consulting Limited,4700,9400,4700.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Advanced Analytics Labs Ltd,15000,15000,0.0,0,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Advanced Cash Control Systems Limited,1820,5185,3365.0,0.6489874638379942,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,INFORMATION AND COMMUNICATION,False,True,False
Advanced Flooring Systems,3000,10000,7000.0,0.7,Other,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION,False,True,False
Advanced Lifting and Rigging Solutions Ltd,2540,5080,2540.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,EAST ANTRIM,CONSTRUCTION,False,False,False
Advanced Sensors Limited,40067,189010,148943.0,0.7880165070631183,Investing in R&D,0,United States Of America,Non SME,External,Existing,EAST ANTRIM,MANUFACTURING,False,True,False
Advanced Sensors Limited,199450,829159,629709.0,0.7594550622980635,Investing in R&D,0,United States Of America,Non SME,External,Existing,EAST ANTRIM,MANUFACTURING,False,True,False
Advanced Ventilation Solutions Ltd,45000,450000,405000.0,0.9,Creating Jobs / Capital Investment / Business Development,9,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,CONSTRUCTION,True,True,True
Advantage Control N Ireland Ltd,16740,55800,39060.0,0.7,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,True,True
Adviser Digital,30000,271000,241000.0,0.8892988929889298,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,NORTH ANTRIM,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",True,True,True
AE Global,24750,24750,0.0,0,Developing Skills,0,Northern Ireland,SME,Local,Local,FOYLE,MANUFACTURING,False,False,False
Aecor Marine Ltd,29670,166900,137230.0,0.8222288795686039,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,BELFAST SOUTH,CONSTRUCTION,False,True,True
Aecor Marine Ltd,72000,562000,490000.0,0.8718861209964412,Creating Jobs / Capital Investment / Business Development,8,Northern Ireland,SME,Local,Local,BELFAST NORTH,CONSTRUCTION,True,True,True
Aedin O'Neill,20120,167800,147680.0,0.8800953516090584,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,BELFAST WEST,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",True,True,True
Aerona Software Systems Ltd,44625,111620,66995.0,0.6002060562623186,Investing in R&D,0,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,False,True,False
Aerona Software Systems Ltd,48000,472500,424500.0,0.8984126984126984,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,True,True,True
Aerona Software Systems Ltd,47500,95000,47500.0,0.5,Other,0,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,False,False,False
Aerona Software Systems Ltd,14974,26903,11929.0,0.443407798386797,Investing in R&D,0,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,False,False,False
AES Global Ltd ,5000,14545,9545.0,0.6562392574767961,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
AES Global Ltd ,42200,205500,163300.0,0.794647201946472,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,True
AES Global Ltd ,9238,24145,14907.0,0.6173949057775937,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
AES Global Ltd ,24750,148500,123750.0,0.8333333333333334,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,True
AES Global Ltd ,3350,6700,3350.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,False,False
AES Global Ltd ,15120,63500,48380.0,0.7618897637795276,Other,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
AES Global Ltd ,1838,3750,1912.0,0.5098666666666667,Developing Skills,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,False,False
AES Global Ltd ,40156,100390,60234.0,0.6,Developing Skills,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
AES Global Ltd ,5250,10500,5250.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,False,False
AES Global Ltd ,5000,10000,5000.0,0.5,Covid Support,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,False,False
AES Global Ltd ,10000,21900,11900.0,0.54337899543379,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,False,False
AES Global Ltd ,10000,28950,18950.0,0.6545768566493955,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
Aetopia Limited,2400,4800,2400.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,False,False
LED Sky Ceilings,8000,23760,15760.0,0.6632996632996633,Other,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION,False,True,False
Aetopia Limited,1725,3450,1725.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,False,False
Aetopia Limited,35000,392000,357000.0,0.9107142857142857,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,BELFAST SOUTH,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,True,True,True
AF White,13964,38010,24046.0,0.6326229939489608,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING,False,True,False
AF White,1148,2295,1147.0,0.4997821350762527,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING,False,False,False
AF White,19600,114000,94400.0,0.8280701754385965,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING,False,True,True
AF White,5172,14670,9498.0,0.6474437627811861,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING,False,True,False
AFE Fire Protection,10000,10000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST EAST,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Aflac Northern Ireland Ltd,1050000,13723000,12673000.0,0.9234861181957298,Creating Jobs / Capital Investment / Business Development,150,United States Of America,Non SME,External,New,BELFAST NORTH,INFORMATION AND COMMUNICATION,True,True,True
Aflac Northern Ireland Ltd,110903,448324,337421.0,0.7526275639938973,Developing Skills,0,United States Of America,Non SME,External,Existing,BELFAST NORTH,INFORMATION AND COMMUNICATION,False,True,False
Afterbook Limited,15000,15000,0.0,0,Other,0,Northern Ireland,SME,Local,Local,NORTH DOWN,OTHER SERVICE ACTIVITIES,False,False,False
Afterbook Limited,8000,20000,12000.0,0.6,Other,0,Northern Ireland,SME,Local,Local,NORTH DOWN,OTHER SERVICE ACTIVITIES,False,True,False
Afterbook Limited,10000,10000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NORTH DOWN,OTHER SERVICE ACTIVITIES,False,False,False
AG Electrical (NI) Ltd,49800,475000,425200.0,0.8951578947368422,Creating Jobs / Capital Investment / Business Development,8,Northern Ireland,SME,Local,Local,STRANGFORD,CONSTRUCTION,True,True,True
AG Electrical (NI) Ltd,8433,21197,12764.0,0.6021606831155353,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,STRANGFORD,CONSTRUCTION,False,True,False
AG Electrical (NI) Ltd,49000,378000,329000.0,0.8703703703703703,Creating Jobs / Capital Investment / Business Development,7,Northern Ireland,SME,Local,Local,STRANGFORD,CONSTRUCTION,True,True,True
Agquip,10000,20000,10000.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,MANUFACTURING,False,False,False
AGR Automation ,24750,82500,57750.0,0.7,Other,0,Great Britain,SME,External,Existing,NORTH ANTRIM,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,False
AGR Automation ,99000,925020,826020.0,0.8929752870208212,Other,0,Great Britain,SME,External,Existing,NORTH ANTRIM,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",True,True,False
Agrihealth (N.I.) Limited,8310,16620,8310.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,False,False,False
Agrihealth (N.I.) Limited,6600,13200,6600.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,False,False,False
Agrihealth (N.I.) Limited,13500,27000,13500.0,0.5,Other,0,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,False,False,False
Agriwebb UK Ltd,27972,112637,84665.0,0.7516624199863278,Investing in R&D,0,Great Britain,Non SME,External,Existing,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Agriwebb UK Ltd,44880,149600,104720.0,0.7,Creating Jobs / Capital Investment / Business Development,1,Great Britain,Non SME,External,New,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,True
Name cannot be released,10000,10000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,False,False
AIC Group Limited,4529,9059,4530.0,0.5000551937299923,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
AIC Group Limited,10000,20700,10700.0,0.5169082125603865,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
AIC Group Limited,5471,12000,6529.0,0.5440833333333333,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
AIC Group Limited,3920,8000,4080.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
AIC Group Limited,9998,19996,9998.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
AIC Group Limited,25000,232800,207800.0,0.8926116838487973,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,True,True,True
Aidan Strain Electrical Engineering Limited,2000,4000,2000.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
